heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
AP.CZC,2018/3/22,7075,7394,7394,7198,7217,509216,36927496500.0,0,125,1.762549351,2.770318021,7251.833505,56210,-4202,7092,7252,160,2.25606317,2018/3/22,2018/3/22
AP.CZC,2018/3/23,7217,7190,7368,7145,7345,681390,49620165100.0,0,93,1.282404854,3.089926562,7282.197435,61242,5032,7252,7282,30,0.413678985,2018/3/23,2018/3/23
AP.CZC,2018/3/26,7345,7370,7421,7307,7399,402936,29603328700.0,0,117,1.606701456,1.552076242,7346.905886,65986,4744,7282,7347,65,0.89261192,2018/3/26,2018/3/26
AP.CZC,2018/3/27,7399,7412,7420,7261,7303,545684,39934467400.0,0,-44,-0.598883898,2.148939046,7318.240484,57648,-8338,7347,7318,-29,-0.394718933,2018/3/27,2018/3/27
AP.CZC,2018/3/28,7303,7306,7357,7253,7332,544064,39770175400.0,0,14,0.191309101,1.424072299,7309.834027,59120,1472,7318,7310,-8,-0.109319486,2018/3/28,2018/3/28
AP.CZC,2018/3/29,7332,7336,7339,7190,7224,544174,39443162400.0,0,-86,-1.176470588,2.03218767,7248.262945,53998,-5122,7310,7248,-62,-0.848153215,2018/3/29,2018/3/29
AP.CZC,2018/3/30,7224,7240,7293,7174,7270,501562,36290344100.0,0,22,0.303532009,1.647286822,7235.465227,51520,-2478,7248,7235,-13,-0.179359823,2018/3/30,2018/3/30
AP.CZC,2018/4/2,7270,7302,7445,7237,7419,635948,46974135500.0,0,184,2.543192813,2.861072902,7386.474287,73706,22186,7235,7386,151,2.08707671,2018/4/2,2018/4/2
AP.CZC,2018/4/3,7419,7406,7437,7356,7401,400440,29640446700.0,0,15,0.203086921,1.091791347,7401.969509,61594,-12112,7386,7402,16,0.216626049,2018/4/3,2018/4/3
AP.CZC,2018/4/4,7401,7400,7420,7176,7194,574360,41863633100.0,0,-208,-2.810051337,3.296851777,7288.744533,54878,-6716,7402,7289,-113,-1.526614429,2018/4/4,2018/4/4
AP.CZC,2018/4/9,7194,7264,7346,7200,7319,411800,30044194000.0,0,30,0.411579092,2.029469002,7295.821758,48220,-6658,7289,7296,7,0.096035121,2018/4/9,2018/4/9
AP.CZC,2018/4/10,7319,7323,7373,7266,7313,370486,27066148700.0,0,17,0.233004386,1.461948354,7305.579347,49180,960,7296,7306,10,0.137061404,2018/4/10,2018/4/10
AP.CZC,2018/4/11,7313,7319,7399,7279,7324,452892,33253834900.0,0,18,0.246372844,1.640913442,7342.552949,43652,-5528,7306,7343,37,0.506433069,2018/4/11,2018/4/11
AP.CZC,2018/4/12,7324,7050,7086,6978,7083,520134,36571067500.0,0,116,1.664992106,1.474604042,7031.085739,88142,44490,6967,7031,64,0.918616334,2018/4/12,2018/4/12
AP.CZC,2018/4/13,7083,7100,7168,7004,7163,606690,42888289900.0,0,132,1.877400085,2.315403078,7069.226442,102042,13900,7031,7069,38,0.540463661,2018/4/13,2018/4/13
AP.CZC,2018/4/16,7163,7144,7207,7110,7153,640174,45805824200.0,0,84,1.188286886,1.354181209,7155.214707,102602,560,7069,7155,86,1.216579431,2018/4/16,2018/4/16
AP.CZC,2018/4/17,7153,7130,7132,7027,7116,666602,47147723400.0,0,-39,-0.545073375,1.46791556,7072.844576,91362,-11240,7155,7073,-82,-1.146051712,2018/4/17,2018/4/17
AP.CZC,2018/4/18,7116,7121,7199,7092,7164,560674,40014220200.0,0,91,1.28658278,1.503653738,7136.806808,101286,9924,7073,7137,64,0.904849427,2018/4/18,2018/4/18
AP.CZC,2018/4/19,7164,7170,7179,7078,7156,503922,35914780000.0,0,19,0.266218299,1.409826912,7127.051409,101554,268,7137,7127,-10,-0.140114894,2018/4/19,2018/4/19
