heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
CY.CZC,2017/12/11,23470,23450,23450,23450,23450,4,469000,0,-5,-0.021317416,0,23450.0,68,0,23455,23450,-5,-0.021317416,2017/12/11,2017/12/11
CY.CZC,2017/12/12,23450,23450,23450,23450,23450,0,0,0,-23450,0.0,0,23450.0,68,0,23450,23450,0,0.0,2017/12/11,2017/12/12
CY.CZC,2017/12/13,23450,23495,23500,23495,23500,10,1175000,0,50,0.213219616,0.021321962,23500.0,68,0,23450,23500,50,0.213219616,2017/12/13,2017/12/13
CY.CZC,2017/12/14,23500,23120,23480,23120,23480,10,1166400,0,-20,-0.085106383,1.531914894,23328.0,72,4,23500,23330,-170,-0.723404255,2017/12/14,2017/12/14
CY.CZC,2017/12/15,23480,23120,23480,23120,23480,0,0,0,-23330,0.0,1.531914894,23328.0,72,0,23330,23330,0,0.0,2017/12/14,2017/12/15
CY.CZC,2017/12/18,23480,23355,23450,23355,23450,4,468100,0,120,0.514359194,0.407201029,23405.0,70,-2,23330,23405,75,0.321474496,2017/12/18,2017/12/18
CY.CZC,2017/12/19,23450,23355,23450,23355,23450,0,0,0,-23405,0.0,0.407201029,23405.0,70,0,23405,23405,0,0.0,2017/12/18,2017/12/19
CY.CZC,2017/12/20,23450,23355,23450,23355,23450,0,0,0,-23405,0.0,0.407201029,23405.0,70,0,23405,23405,0,0.0,2017/12/18,2017/12/20
CY.CZC,2017/12/21,23450,23355,23450,23355,23450,0,0,0,-23405,0.0,0.407201029,23405.0,70,0,23405,23405,0,0.0,2017/12/18,2017/12/21
CY.CZC,2017/12/22,23450,23235,23235,23230,23230,4,464700,0,-175,-0.747703482,0.021362957,23235.0,68,-2,23405,23235,-170,-0.726340526,2017/12/22,2017/12/22
CY.CZC,2017/12/25,23230,23235,23235,23230,23230,0,0,0,-23235,0.0,0.021362957,23235.0,68,0,23235,23235,0,0.0,2017/12/22,2017/12/25
CY.CZC,2017/12/26,23230,22995,22995,22995,22995,4,459900,0,-240,-1.032924467,0,22995.0,68,0,23235,22995,-240,-1.032924467,2017/12/26,2017/12/26
CY.CZC,2017/12/27,22995,22995,22995,22995,22995,0,0,0,-22995,0.021743857,0,22995.0,68,0,22995,23000,5,0.021743857,2017/12/26,2017/12/27
CY.CZC,2017/12/28,22995,23235,23235,23235,23235,2,232400,0,235,1.02173913,0,23240.0,66,-2,23000,23235,235,1.02173913,2017/12/28,2017/12/28
CY.CZC,2017/12/29,23235,23235,23235,23235,23235,6,697100,0,0,0.0,0,23236.66667,60,-6,23235,23235,0,0.0,2017/12/29,2017/12/29
