合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
HC,20171220,17.847944209883053,17.908419895282123,17.64905661170954,18.042068597070923,18.02815857713749,721836,2772969.28,-37,-10.282765674814463,611918,18.64653948631843,17.94421375236294,-36,-12.735595383626041,7.969534334311547,8.090295638038441,8.650763511710892,9.061102845984195,9.423639479987287,10.596309298260778,-24.07340163022131,-32.554851411124474,-0.009635416666666667,1.0
HC,20171221,18.0614629081182,18.370608890858676,18.483598898031445,18.64964848225766,18.752029797623834,902692,3506224.45,40,11.061718806706736,599880,18.010415615015418,18.701076702551575,43,15.234614047281994,8.026551340859442,8.167334249662886,8.565641483482295,9.029922740820936,9.39808292743362,10.593863202215147,-29.16770608070293,-38.31089664408016,0.01030662200463798,1.0
HC,20171222,18.786443129862235,18.79471465553935,19.44541745575249,19.18158517485226,20.298406869308195,805102,3168164.47,86,22.495138052653346,624010,18.769596617773985,19.588618722427725,51,17.70218288029183,8.16313049630682,8.239528522243589,8.554252555116506,9.009383609633446,9.45169174838901,10.649780529746593,44.968533668014274,49.2976459741498,0.021662468513853905,1.0
HC,20171225,20.335090703380814,20.500296426637462,19.428356623456082,18.40006860149937,17.832759884603064,753756,2940173.5,-106,-26.426257410852166,588408,19.659776536586577,18.980722748947727,-35,-12.216791556620642,7.806332656048767,8.095602972063475,8.545597047818646,8.892674248748335,9.44888684803962,10.65225993843876,-49.204806451061984,-49.97524545181039,-0.02768346826847741,0.0
HC,20171226,17.86576010156847,17.81921542593561,17.736412990424427,18.274962515665578,18.55851419821451,542832,2092711.82,-30,-8.367391200185232,606588,19.050083406377738,18.191474632582896,-45,-15.677540842431512,7.940316919233581,8.026953297963829,8.509120388857454,8.787293485664037,9.442543785405462,10.65881983648977,39.2159026366879,46.44707852819123,-0.007751937984496124,1.0
HC,20171227,18.59263382106363,18.582968486551493,18.050083350784774,18.720801138078798,18.329155073520326,681648,2640997.28,2,0.5560083286956541,613948,18.258440494515455,18.525748604235645,19,6.845088874693552,7.994489374955194,8.015942469473629,8.419503398161623,8.696243091727055,9.471466321472704,10.641994388846996,19.284661512509288,26.766749203873076,0.0005185377236193933,0.0
HC,20171228,18.362923953717527,18.264200877165976,17.544100450921093,18.221281518693104,18.169953497148995,617426,2374098.38,-26,-7.212951568044893,625112,18.593737014050788,18.01494164606865,-29,-10.329853333472187,7.889694479592791,7.99231454589011,8.326520056726054,8.60886194102764,9.478264751793532,10.633257884075135,27.698303753911503,36.52138364521747,-0.006756756756756757,0.0
HC,20171229,18.20347726657606,17.961893040680437,18.032690789318664,18.38220915546573,18.134529610924346,772990,2984666.45,1,0.279600348298672,630966,18.081362701376506,18.297196723257542,16,5.787479026835854,7.498872502584248,7.867102879914555,8.2158324318426,8.563353185506344,9.487472203486718,10.597631983522248,15.606620076153263,21.934807082639196,0.00026001040041601667,0.0
HC,20180102,18.167998658254845,18.264200877165976,18.759723820263275,18.685233506861238,19.55563931238642,570750,0.0,66,17.82490244165743,635234,18.364487282586822,18.85851135667376,32,11.407651728269919,7.81020380818093,7.843884929585414,8.10432997677647,8.531315459221076,9.470731998271575,10.576332214561205,11.567362114217119,16.77358349952037,0.01680672268907563,1.0
HC,20180103,19.59124993965493,19.687659420683374,18.65629926686421,19.022419895597892,18.45274443847299,500302,0.0,-29,-7.893142843875985,632164,18.927505658787098,18.963276765514735,6,2.1500777916028753,7.79112647216499,7.90081586518221,7.961374275104816,8.453098233245782,9.447043272691516,10.580164400035926,-8.072907929313814,-11.743147085061125,-0.007505175983436853,0.0
